model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
23, 3, 0.863391049767341, 0.0037187756907447753, 0.1, 38.0, 128, 0.3380126023491327, 0.8509684599209975, 0.5564951208993256, 0.5616807341575623, 0.7500000596046448, 0.465742290019989, 1211.5782027244568
23, 5, 0.863391049767341, 0.0037187756907447753, 0.1, 38.0, 185, 0.26831239626750514, 0.8861232987099281, 0.6169572394303601, 0.6908522248268127, 0.7319749593734741, 0.5442895889282227, 1336.7868452072144
23, 9, 0.863391049767341, 0.0037187756907447753, 0.1, 38.0, 143, 0.28081335771137084, 0.8863200616821333, 0.5508956758171111, 0.4875280559062958, 0.825559675693512, 0.6449238061904907, 1049.1456620693207
24, 3, 0.9747672780706156, 0.0005680233282523186, 0, 24.0, 162, 0.3706041429116118, 0.8318838120873487, 0.5243158851084826, 0.5896182656288147, 0.7537314295768738, 0.4326239228248596, 1211.9541983604431
24, 5, 0.9747672780706156, 0.0005680233282523186, 0, 24.0, 180, 0.34620989792446727, 0.8510079508564001, 0.4993194259950437, 0.510659396648407, 0.7742946743965149, 0.6391870975494385, 1343.9293992519379
24, 9, 0.9747672780706156, 0.0005680233282523186, 0, 24.0, 152, 0.3155817081385079, 0.8706203486863108, 0.5159821057669586, 0.4609096050262451, 0.8152984380722046, 0.6127262115478516, 1051.352576971054
25, 3, 0.7602824674840496, 0.001840027397997077, 0.2, 38.0, 94, 0.3352648246841172, 0.8473974929742977, 0.5396616832237184, 0.5123018026351929, 0.7723881006240845, 0.5175871253013611, 1207.2491703033447
25, 5, 0.7602824674840496, 0.001840027397997077, 0.2, 38.0, 88, 0.2951445507997501, 0.8780624661782775, 0.5374015580581437, 0.5148584842681885, 0.7789968252182007, 0.5891135931015015, 1337.3997147083282
25, 9, 0.7602824674840496, 0.001840027397997077, 0.2, 38.0, 95, 0.25891067147559244, 0.8948370012494509, 0.5605845768587104, 0.5765336751937866, 0.7938432693481445, 0.6969000697135925, 1049.7927730083466
26, 3, 0.9968106999545786, 0.0031822407088680127, 0, 44.0, 52, 0.40538607173564845, 0.8056040754723263, 0.5005517156562685, 0.5128828287124634, 0.7537314295768738, 0.473708838224411, 1215.6834464073181
26, 5, 0.9968106999545786, 0.0031822407088680127, 0, 44.0, 88, 0.36466818481698066, 0.8438135997041479, 0.515524981083808, 0.55342036485672, 0.771159827709198, 0.6240281462669373, 1344.4838063716888
26, 9, 0.9968106999545786, 0.0031822407088680127, 0, 44.0, 147, 0.31760632426935015, 0.8689733629174954, 0.5288553855642819, 0.367695152759552, 0.8526119589805603, 0.7084448337554932, 1053.6722519397736
27, 3, 0.885128852020772, 0.008718104603427031, 0.2, 50.0, 167, 0.10970572912177423, 0.9538905025770914, 0.7457522357609696, 0.7381638288497925, 0.8084577918052673, 0.5322075486183167, 1204.445850610733
27, 5, 0.885128852020772, 0.008718104603427031, 0.2, 50.0, 151, 0.07127451130644584, 0.9724376242914241, 0.7891381592232198, 1.4347071647644043, 0.6896551847457886, 0.4631332457065582, 1328.2496871948242
27, 9, 0.885128852020772, 0.008718104603427031, 0.2, 50.0, 51, 0.3339965106882559, 0.8631020731506032, 0.4896664532910659, 0.41208410263061523, 0.8339552283287048, 0.6459746956825256, 1044.2996079921722
28, 3, 0.8458710698917252, 0.0011955834709285276, 0.1, 42.0, 118, 0.48281632859983936, 0.7595966711461761, 0.517739620011197, 0.45696181058883667, 0.7848259210586548, 0.5636158585548401, 1215.570550441742
28, 5, 0.8458710698917252, 0.0011955834709285276, 0.1, 42.0, 75, 0.2636877741017784, 0.8841671321528528, 0.6122992630186076, 0.6164494752883911, 0.7131661772727966, 0.5562325716018677, 1342.4234416484833
