model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, tf_length, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
83, 9, 0.7824868349481136, 0.001470365094774212, 0.4, 44.0, 30.0, 79, 0.3262387812137604, 0.875561535358429, 0.5723869204521179, 0.44655054807662964, 0.8246262669563293, 0.6444596648216248, 37.65500092506409
84, 3, 0.7656689252807043, 0.0020031611858560114, 0.3, 58.0, 50.0, 180, 0.36737769842147827, 0.8197001218795776, 0.6021904945373535, 0.5276998281478882, 0.784826397895813, 0.6356813907623291, 42.073996782302856
84, 5, 0.7656689252807043, 0.0020031611858560114, 0.3, 58.0, 50.0, 87, 0.35201239585876465, 0.8511289954185486, 0.5934801697731018, 0.5684202909469604, 0.7288400530815125, 0.5753287672996521, 39.13999938964844
84, 9, 0.7656689252807043, 0.0020031611858560114, 0.3, 58.0, 50.0, 51, 0.320072203874588, 0.8720515966415405, 0.5583651065826416, 0.43910640478134155, 0.8003726601600647, 0.6154255270957947, 41.007538080215454
85, 3, 0.7508914462412472, 0.0024719183024137577, 0.2, 54.0, 30.0, 198, 0.4132906198501587, 0.8053696751594543, 0.5994561910629272, 0.4057231843471527, 0.8246273994445801, 0.6508697271347046, 39.8840012550354
85, 5, 0.7508914462412472, 0.0024719183024137577, 0.2, 54.0, 30.0, 116, 0.3297598361968994, 0.8535339832305908, 0.5677992105484009, 0.47134849429130554, 0.8009403944015503, 0.623799204826355, 37.52700066566467
85, 9, 0.7508914462412472, 0.0024719183024137577, 0.2, 54.0, 30.0, 145, 0.20667080581188202, 0.9170423150062561, 0.6175151467323303, 0.6117373704910278, 0.7994397878646851, 0.6528348326683044, 40.97023320198059
86, 3, 0.8159292162010374, 0.004178246457080286, 0.4, 42.0, 40.0, 158, 0.24873188138008118, 0.8963028788566589, 0.81285560131073, 0.5267937779426575, 0.8072144389152527, 0.6456431746482849, 39.112000465393066
86, 5, 0.8159292162010374, 0.004178246457080286, 0.4, 42.0, 40.0, 72, 0.36063215136528015, 0.8258766531944275, 0.6128803491592407, 0.47928041219711304, 0.813479483127594, 0.6882109045982361, 36.74200081825256
86, 9, 0.8159292162010374, 0.004178246457080286, 0.4, 42.0, 40.0, 92, 0.4435916841030121, 0.847163200378418, 0.49792706966400146, 0.5778568983078003, 0.7957084774971008, 0.6246876120567322, 38.350998878479004
87, 3, 0.7082697318127144, 0.0054776998302146825, 0.4, 48.0, 30.0, 112, 0.4078996479511261, 0.7944263815879822, 0.5189310312271118, 0.5150731801986694, 0.7786074280738831, 0.6245606541633606, 39.68198227882385
87, 5, 0.7082697318127144, 0.0054776998302146825, 0.4, 48.0, 30.0, 126, 0.37288719415664673, 0.8309271335601807, 0.5599314570426941, 0.47082340717315674, 0.8385578989982605, 0.6451985836029053, 38.584999322891235
87, 9, 0.7082697318127144, 0.0054776998302146825, 0.4, 48.0, 30.0, 120, 0.34264466166496277, 0.858331024646759, 0.5806068778038025, 0.3981928527355194, 0.812499463558197, 0.6470044255256653, 38.56600022315979
88, 3, 0.7370454911596878, 0.0016372817502438802, 0, 52.0, 20.0, 191, 0.4405493438243866, 0.7871308922767639, 0.5424954295158386, 0.4488890767097473, 0.7848262786865234, 0.581473171710968, 39.578999042510986
88, 5, 0.7370454911596878, 0.0016372817502438802, 0, 52.0, 20.0, 114, 0.3868591785430908, 0.819142758846283, 0.499632865190506, 0.4364006519317627, 0.8495296239852905, 0.6491259932518005, 36.7099986076355
88, 9, 0.7370454911596878, 0.0016372817502438802, 0, 52.0, 20.0, 53, 0.3655640482902527, 0.8535448312759399, 0.5345950126647949, 0.39671194553375244, 0.8311560750007629, 0.650771975517273, 38.493998765945435
89, 3, 0.7982833689254443, 0.007126010187752934, 0.4, 44.0, 10.0, 87, 0.4439018964767456, 0.7657655477523804, 0.5336197018623352, 0.4524872601032257, 0.784826397895813, 0.6301111578941345, 38.22200131416321
89, 5, 0.7982833689254443, 0.007126010187752934, 0.4, 44.0, 10.0, 115, 0.39531123638153076, 0.8126493096351624, 0.5664399266242981, 0.41548317670822144, 0.8338556289672852, 0.6198917627334595, 35.751980781555176
89, 9, 0.7982833689254443, 0.007126010187752934, 0.4, 44.0, 10.0, 94, 0.3592529892921448, 0.845886766910553, 0.6056989431381226, 0.3850533366203308, 0.8386186957359314, 0.6830100417137146, 37.32300090789795
90, 3, 0.7723179466903233, 0.003672157182058121, 0.3, 54.0, 60.0, 124, 0.41436007618904114, 0.8045880198478699, 0.552552342414856, 0.4652062654495239, 0.7786073684692383, 0.6947731375694275, 41.489001989364624
90, 5, 0.7723179466903233, 0.003672157182058121, 0.3, 54.0, 60.0, 63, 0.35133451223373413, 0.8484835028648376, 0.6112931370735168, 0.4896165728569031, 0.7507836222648621, 0.5954931378364563, 39.1390016078949
90, 9, 0.7723179466903233, 0.003672157182058121, 0.3, 54.0, 60.0, 144, 0.22578288614749908, 0.9084271192550659, 0.6057679653167725, 0.45548757910728455, 0.8171636462211609, 0.7014066576957703, 40.966999769210815
91, 3, 0.7609505778938134, 0.0029750693506402585, 0.2, 46.0, 50.0, 136, 0.2856616675853729, 0.8710291981697083, 0.7826002240180969, 0.4329984188079834, 0.8146771192550659, 0.6596240401268005, 40.06299948692322
91, 5, 0.7609505778938134, 0.0029750693506402585, 0.2, 46.0, 50.0, 70, 0.3757886588573456, 0.8169782757759094, 0.5802604556083679, 0.4855612516403198, 0.8166143298149109, 0.6759264469146729, 37.98199987411499
91, 9, 0.7609505778938134, 0.0029750693506402585, 0.2, 46.0, 50.0, 127, 0.2839934825897217, 0.8921538591384888, 0.7863181829452515, 0.5180944204330444, 0.812499463558197, 0.6422256231307983, 39.30198311805725
92, 3, 0.7216041195694003, 0.004802841705598491, 0.4, 50.0, 60.0, 153, 0.35837385058403015, 0.8296011686325073, 0.5941917896270752, 0.45203742384910583, 0.8034831285476685, 0.6344054937362671, 40.989999294281006
92, 5, 0.7216041195694003, 0.004802841705598491, 0.4, 50.0, 60.0, 150, 0.37494009733200073, 0.8287627100944519, 0.5711131691932678, 0.5998868942260742, 0.7257052063941956, 0.6079763770103455, 38.54700064659119
92, 9, 0.7216041195694003, 0.004802841705598491, 0.4, 50.0, 60.0, 83, 0.2164306342601776, 0.9128941893577576, 0.6387656927108765, 0.4614098072052002, 0.8348874449729919, 0.651796817779541, 40.10900115966797
93, 3, 0.7308278657537464, 0.008947016073712049, 0.4, 58.0, 40.0, 145, 0.4546123743057251, 0.7777509689331055, 0.515197217464447, 0.46859240531921387, 0.7935327887535095, 0.6429402232170105, 41.48899984359741
93, 5, 0.7308278657537464, 0.008947016073712049, 0.4, 58.0, 40.0, 79, 0.3877549171447754, 0.8162568211555481, 0.548259437084198, 0.441424697637558, 0.819749116897583, 0.6284704208374023, 38.59200072288513
93, 9, 0.7308278657537464, 0.008947016073712049, 0.4, 58.0, 40.0, 56, 0.2903369069099426, 0.8899202346801758, 0.5833740234375, 0.4087710678577423, 0.8152979016304016, 0.6135299205780029, 40.482173681259155
94, 3, 0.8421883491103176, 0.0010957628189632751, 0, 48.0, 20.0, 88, 0.40207812190055847, 0.7978135943412781, 0.5834329724311829, 0.45048511028289795, 0.8009955286979675, 0.5702081918716431, 39.48200058937073
94, 5, 0.8421883491103176, 0.0010957628189632751, 0, 48.0, 20.0, 75, 0.4039868712425232, 0.8222692012786865, 0.5135546922683716, 0.5155513286590576, 0.7617553472518921, 0.524470329284668, 37.30499887466431
94, 9, 0.8421883491103176, 0.0010957628189632751, 0, 48.0, 20.0, 51, 0.39336878061294556, 0.8382288217544556, 0.5165972113609314, 0.38456249237060547, 0.8367530703544617, 0.6422868371009827, 39.5479998588562
95, 3, 0.7489471511887821, 0.00258414964951198, 0.4, 40.0, 70.0, 185, 0.28990843892097473, 0.8738952875137329, 0.6781390905380249, 0.6002570390701294, 0.7549755573272705, 0.6246572136878967, 39.43999791145325
95, 5, 0.7489471511887821, 0.00258414964951198, 0.4, 40.0, 70.0, 195, 0.26815149188041687, 0.8910515904426575, 0.8026489615440369, 0.6814181208610535, 0.7319747805595398, 0.538188099861145, 37.26500129699707
95, 9, 0.7489471511887821, 0.00258414964951198, 0.4, 40.0, 70.0, 99, 0.2491052746772766, 0.9036408066749573, 0.5915018916130066, 0.49293261766433716, 0.8022382855415344, 0.6396828889846802, 39.06899857521057
96, 3, 0.7899160713184358, 0.006466309909231587, 0.3, 36.0, 20.0, 173, 0.34323325753211975, 0.846537172794342, 0.5219752192497253, 0.4842877984046936, 0.7997517585754395, 0.624277651309967, 37.19836163520813
96, 5, 0.7899160713184358, 0.006466309909231587, 0.3, 36.0, 20.0, 123, 0.3113587200641632, 0.8612298965454102, 0.6302626729011536, 0.4881424903869629, 0.7899685502052307, 0.6418130397796631, 35.11099934577942
96, 9, 0.7899160713184358, 0.006466309909231587, 0.3, 36.0, 20.0, 190, 0.39688244462013245, 0.8462058901786804, 0.6898699998855591, 0.39962711930274963, 0.8339546322822571, 0.6913615465164185, 36.49827742576599
97, 3, 0.8089020307120152, 0.00316423694462321, 0.2, 44.0, 10.0, 71, 0.45634204149246216, 0.7589911818504333, 0.48287931084632874, 0.4955731928348541, 0.7699009776115417, 0.59641033411026, 37.58599853515625
97, 5, 0.8089020307120152, 0.00316423694462321, 0.2, 44.0, 10.0, 81, 0.440167635679245, 0.7852325439453125, 0.48336371779441833, 0.4329966604709625, 0.8322883248329163, 0.6885230541229248, 35.85899877548218
97, 9, 0.8089020307120152, 0.00316423694462321, 0.2, 44.0, 10.0, 57, 0.36070477962493896, 0.8532257080078125, 0.5444842576980591, 0.431133508682251, 0.8134322762489319, 0.6043468713760376, 37.341766357421875
98, 3, 0.7368463665197511, 0.005717989749876962, 0.4, 60.0, 40.0, 177, 0.4138652980327606, 0.8061513900756836, 0.5766610503196716, 0.5624419450759888, 0.7674133777618408, 0.6258116364479065, 41.378979444503784
98, 5, 0.7368463665197511, 0.005717989749876962, 0.4, 60.0, 40.0, 69, 0.43938612937927246, 0.7950929999351501, 0.501765251159668, 0.4436461329460144, 0.8056424856185913, 0.6631690263748169, 39.608999252319336
98, 9, 0.7368463665197511, 0.005717989749876962, 0.4, 60.0, 40.0, 114, 0.18243926763534546, 0.9317200779914856, 0.7228335738182068, 0.6719958186149597, 0.7751861810684204, 0.6108669638633728, 41.131001234054565
99, 3, 0.818878830882846, 0.0003111826964031524, 0.4, 52.0, 30.0, 197, 0.41526007652282715, 0.8048486113548279, 0.4990904927253723, 0.4640127122402191, 0.7711447477340698, 0.4528350234031677, 39.486992597579956
99, 5, 0.818878830882846, 0.0003111826964031524, 0.4, 52.0, 30.0, 96, 0.42951393127441406, 0.8051938414573669, 0.5182221531867981, 0.49024349451065063, 0.8150469064712524, 0.49727025628089905, 37.96600341796875
99, 9, 0.818878830882846, 0.0003111826964031524, 0.4, 52.0, 30.0, 94, 0.39153653383255005, 0.8334426283836365, 0.5030429363250732, 0.4138096868991852, 0.838618814945221, 0.6381296515464783, 39.30199956893921
100, 3, 0.7172412775205587, 0.004369760950312626, 0.4, 38.0, 30.0, 65, 0.4771658778190613, 0.7514351010322571, 0.501733660697937, 0.4589364528656006, 0.7960203886032104, 0.6089804172515869, 37.4459969997406
100, 5, 0.7172412775205587, 0.004369760950312626, 0.4, 38.0, 30.0, 80, 0.3993816077709198, 0.8124088644981384, 0.5013737678527832, 0.5064637064933777, 0.7727271914482117, 0.6510889530181885, 35.890997648239136
100, 9, 0.7172412775205587, 0.004369760950312626, 0.4, 38.0, 30.0, 52, 0.3164623975753784, 0.8557784557342529, 0.5291373133659363, 0.4288373589515686, 0.8320889472961426, 0.660487174987793, 37.96121573448181
